name,degree,ecc,clos,betw,eigen,hub,trans,PR,triangles_numb,motif1,motif2,motif3,motif5,strength
ENSG00000008517,16,5,9.80710407004628e-06,0.0,1.92479015793859e-05,1.92479015793588e-05,0.158333333333333,1.7820114653258e-05,19,1,171,866,0,95.9
ENSG00000010219,365,4,1.06035767985256e-05,12520.0894619895,0.0053816944265262,0.0053816944265256,0.415941592653921,8.23229067844554e-05,27631,12807,24571,26880,3049,1298.6
ENSG00000010244,67,4,1.13064999937814e-05,1437.90979939287,0.0003603712263463,0.0003603712263462,0.239258254183627,5.15706096664064e-05,529,40842,82446,75630,16150,6662.0
ENSG00000010270,17,5,2.38348341333905e-06,0.0,1.44381249304753e-05,1.44381249304467e-05,0.213235294117647,2.48875257973304e-05,29,753,8541,15929,648,44.0
ENSG00000010292,165,4,1.03768993617169e-05,0.0,0.0002036511952893,0.0002036511952891,0.215225424981523,5.92476302802016e-05,2912,60493,126060,105650,33382,8675.0
ENSG00000010361,21,5,4.43674029141362e-06,0.0,1.67942631418531e-05,1.67942631418178e-05,0.0380952380952381,2.41706803406017e-05,8,29401,44506,53662,7855,8852.5
ENSG00000010610,225,5,1.09509594135542e-05,10853.2605210589,0.0006688327399266,0.0006688327399262,0.134563492063492,7.11498306433145e-05,3391,1747,5651,5635,1081,575.5
ENSG00000010626,4,5,5.27952442044039e-06,0.0,5.71476527414327e-06,5.71476527413672e-06,0.666666666666667,1.26019077471756e-05,4,5138,12725,12409,431,876.1
ENSG00000010810,1172,4,1.17449467366665e-05,67966.2896396105,0.007963345518264,0.0079633455182619,0.166346548995491,0.0003643528981496,114148,59645,80081,121120,61418,5856.6
ENSG00000010818,15,5,1.13470670668399e-05,758.657572016648,5.17034208806972e-05,5.17034208806705e-05,0.352380952380952,1.67247536013296e-05,37,30706,70947,134890,38591,5464.5
ENSG00000011028,95,5,1.00142302211443e-05,2426.95999278499,4.65121157795853e-05,4.65121157794304e-05,0.232026875699888,3.948879868643e-05,1036,5134,15617,22557,4390,3211.5
ENSG00000011132,150,4,1.04038136219212e-05,923.881505628208,0.0003683936093501,0.0003683936093499,0.131543624161074,6.53153413794743e-05,1470,630,5718,9911,205,1760.3
ENSG00000011198,192,5,1.00523930726949e-05,0.0,0.0043817493889302,0.0043817493889299,0.525469022687609,6.07743777326235e-05,9635,118690,167210,96060,42201,3234.7
ENSG00000011454,181,4,1.13763183730955e-05,1404.90012959222,0.0002238182065892,0.0002238182065889,0.20036832412523,0.0001006150204895,3264,502,730,877,16,45.6
ENSG00000011465,172,4,1.14144175508084e-05,4622.32241106861,0.000390703984437,0.0003907039844367,0.243098055215558,0.0001261434396348,3575,15744,12766,9672,642,787.1
ENSG00000011566,394,4,2.36152322971348e-06,0.0,0.0101898153587127,0.0101898153587119,0.445240955296367,0.0002081925408921,34471,6034,16247,21478,1464,1595.1
ENSG00000011600,142,5,1.07854853252687e-05,12617.5887408413,9.41387736655241e-05,9.41387736652897e-05,0.245030466486864,5.63191188542116e-05,2453,3474,3386,4862,95,381.3
ENSG00000011638,7,5,8.5976243044522e-06,0.0,7.31170863319083e-06,7.31170863317911e-06,0.142857142857143,1.73000726803008e-05,3,98036,65536,85098,26020,11543.0
ENSG00000012660,197,4,3.74948632037412e-06,0.0,0.007728868879181,0.0077288688791807,0.568320729306951,9.11830176163857e-05,10972,146,1393,1765,28,103.6
ENSG00000013016,52,5,3.46632465596699e-06,0.0,8.16795957372851e-05,8.16795957371983e-05,0.268476621417798,4.0204546502011e-05,356,46799,96025,84943,23199,5129.0
ENSG00000013288,18,5,1.12431683698193e-05,0.0,0.0003101890954726,0.0003101890954726,0.522875816993464,1.84735834676042e-05,80,80149,109030,49772,25384,1294.1
ENSG00000013374,99,4,1.05739318742717e-05,353.017112893231,0.0004337549944812,0.000433754994481,0.231086373943517,5.59238711376074e-05,1121,10216,18721,21001,4469,655.0
ENSG00000013392,427,4,9.20961262527375e-06,0.0,0.0509642082578918,0.0509642082578906,0.68108102164902,0.0001105554335972,61945,92,2329,3374,4,209.8
ENSG00000013441,656,4,1.06423963270962e-05,756.348413327628,0.0109860557508855,0.0109860557508843,0.251168311301434,0.0003383020111236,53961,84,1822,2396,10,285.4
ENSG00000013503,990,4,9.51552648456487e-06,0.0,0.009223254821489,0.0092232548214872,0.216075823962578,0.0002202171553972,105781,91822,247770,236230,105300,8807.4
ENSG00000013583,19,5,1.12543286961748e-05,184.299184421504,0.000110867536374,0.0001108675363739,0.181286549707602,2.56475702774777e-05,31,571,2073,3046,142,626.0
ENSG00000014138,98,5,6.23594962599881e-06,0.0,0.0012493491461114,0.0012493491461113,0.592047128129602,2.97665302147643e-05,2814,61,1592,2151,7,127.3
ENSG00000015592,90,5,1.0527689930054e-05,3449.44701860737,2.46294460478118e-05,2.46294460476646e-05,0.253932584269663,3.27555374554167e-05,1017,362,1371,2984,70,479.3
ENSG00000016864,85,5,9.84323661369038e-06,3353.26851771539,0.0009084937122691,0.0009084937122689,0.436974789915966,4.29819386022317e-05,1560,61,634,548,4,337.3
ENSG00000018510,48,5,1.12435602508663e-05,0.0,0.0006941686917707,0.0006941686917707,0.187056737588652,3.62414763297544e-05,211,6,433,612,0,67.7
ENSG00000018699,59,5,1.04316077715478e-05,184.72901330306,0.0001090342844623,0.0001090342844622,0.187025131502046,3.60868199774806e-05,320,27891,58284,31730,5393,1329.9
ENSG00000018869,14,5,9.19425248888414e-06,103.5,1.85994732576841e-07,1.85994732553979e-07,0.450549450549451,2.31901621535887e-05,41,53753,125020,132120,24326,4343.1
ENSG00000019144,16,5,4.49548114235536e-06,0.0,2.53780114067462e-05,2.53780114067207e-05,0.175,1.72000984787193e-05,21,2232,6133,10363,697,436.3
ENSG00000019186,1087,4,9.88204787654554e-06,24.6381849987335,0.0439830844334775,0.0439830844334756,0.323999857685251,0.0002251174512379,191238,92582,173120,297560,130550,6986.2
ENSG00000019505,15,5,4.93128014553194e-06,0.0,1.0787591687104e-06,1.07875916868612e-06,0.380952380952381,1.65326077291752e-05,40,201,3392,6045,30,1040.9
ENSG00000019582,368,4,1.1475588554248e-05,15328.8172081458,0.0008305617942788,0.0008305617942782,0.165679421869447,0.0002786318726702,11188,67137,71456,101480,31742,3354.1
ENSG00000019991,226,4,1.03026506659633e-05,1358.67851773974,0.0003083949544941,0.0003083949544937,0.20070796460177,7.02065185692165e-05,5103,18584,32501,36021,5179,1559.9
ENSG00000020181,14,5,5.41599733966252e-06,1.0,4.73643019810483e-06,4.73643019808193e-06,0.263736263736264,1.91077035068488e-05,24,1773,2033,1007,221,18.3
ENSG00000021355,42,5,1.01941059718092e-05,0.0,5.58373577910451e-05,5.58373577909764e-05,0.193960511033682,2.57447208797544e-05,167,231380,411780,221120,320600,25166.0
ENSG00000021574,78,5,1.03370925893383e-05,13069.0774021874,6.97352222712174e-05,6.97352222710868e-05,0.118215118215118,5.54123940083047e-05,355,356,4177,3989,155,354.6
ENSG00000021776,157,4,1.13717387274797e-05,582.661977872934,0.0001995667432606,0.0001995667432604,0.456965539768088,7.79640319209574e-05,5596,9383,20229,20142,1189,2207.3
ENSG00000021826,376,4,1.16179371655486e-05,154410.511294057,0.0308184777616352,0.0308184777616342,0.380099290780142,0.0001000668457041,26797,128560,335510,256440,148100,15389.0
ENSG00000023041,204,4,1.88247873504948e-06,0.0,0.0089809539169402,0.0089809539169399,0.595334685598377,0.0001610927645477,12327,25092,50991,51923,13828,5213.9
ENSG00000023171,18,5,1.12375081050527e-05,0.0,3.24838654124805e-05,3.24838654124508e-05,0.111111111111111,2.29789017819723e-05,17,7134,13161,18896,639,1543.5
ENSG00000023608,75,4,1.03284445362529e-05,386.692879518042,4.20900307015612e-05,4.20900307014364e-05,0.329369369369369,3.90525718911019e-05,914,26268,47616,45048,7487,4731.9
ENSG00000025434,177,5,1.0473978970345e-05,938.127386432031,0.0002529253066381,0.0002529253066378,0.270480225988701,6.94101721645949e-05,4213,0,77,871,0,36.2
ENSG00000025772,71,4,1.05390736154292e-05,344.656923713033,0.0001960908502748,0.0001960908502747,0.203621730382294,4.91179200536191e-05,506,44643,124560,135380,30872,13006.0
ENSG00000026025,717,4,1.16812195193178e-05,16859.299869728,0.0032855454607632,0.0032855454607619,0.147433050497495,0.0003411471852891,37844,16346,25719,24120,1322,1087.9
ENSG00000026950,36,5,9.45512926579977e-06,4.10066771645266,1.3770965315827e-05,1.37709653157675e-05,0.406349206349206,2.62247303229503e-05,256,21,433,266,0,81.1
ENSG00000027869,154,4,1.04293339618746e-05,13343.0183993557,0.0001750198494726,0.0001750198494724,0.377472201001613,3.85146794414293e-05,4447,23,942,1458,5,210.4
ENSG00000028116,378,4,1.13327032350335e-05,223.393117724943,0.0067684370496813,0.0067684370496805,0.453033556481832,0.0001278960879965,32280,103630,192760,192010,114990,5405.6
ENSG00000028277,101,4,9.9029412725875e-06,25515.457633314,0.0001846891366002,0.0001846891366,0.256237623762376,3.03505559300666e-05,1294,1325,10697,13423,575,1270.3
ENSG00000028839,55,4,1.02191809939584e-05,3424.69157563808,0.000171156656309,0.0001711566563089,0.135353535353535,3.20115264748682e-05,201,8766,19721,35129,2978,2554.6
ENSG00000030066,215,5,1.02780627085162e-05,657.03493008658,0.0010036112566426,0.0010036112566422,0.290545533579657,9.04740638121274e-05,6684,8171,26771,36905,3351,5677.6
ENSG00000030304,218,4,1.01094652901619e-05,59.0372216771814,0.0038687585743947,0.0038687585743943,0.405318564241322,5.07859889622788e-05,9587,2,492,2059,1,97.8
ENSG00000031003,38,5,1.13131642241545e-05,311.682261238176,7.26913347270104e-05,7.26913347269462e-05,0.540540540540541,2.57666454957372e-05,380,1171,5540,6056,407,832.8
ENSG00000031698,152,4,1.73827490122264e-06,0.0,0.0076283467319378,0.0076283467319374,0.517514813523876,8.74728670390272e-05,5939,16046,35101,46443,4154,2950.5
ENSG00000033011,71,5,3.98806452050267e-06,0.0,0.0007499130687795,0.0007499130687794,0.657545271629779,2.905693034267e-05,1634,15,756,3302,1,174.8
ENSG00000033170,51,5,5.46109976719366e-06,0.0,0.0001464731409067,0.0001464731409067,0.0792156862745098,3.04589207347928e-05,101,4416,12162,13690,649,1551.6
ENSG00000034713,617,4,1.16076880039188e-05,18254.238155367,0.0082900990575954,0.0082900990575943,0.108579427055926,0.0005368131546913,20634,4267,5730,795,94,68.0
ENSG00000035720,90,5,9.73852071870283e-06,0.0,8.75348730729213e-05,8.75348730727718e-05,0.491136079900125,3.35807716224096e-05,1967,1398,8169,14185,348,2193.1
ENSG00000036530,996,4,1.04859503993574e-05,7429.00322161655,0.0300962456640964,0.0300962456640946,0.319777602873807,0.0001519964536913,158453,233,1926,3422,6,316.2
ENSG00000036565,385,4,1.07264832581049e-05,19671.1021656608,0.0241836680782879,0.024183668078287,0.531290584415584,7.13304763856619e-05,39273,350,1040,887,4,264.2
ENSG00000036828,47,5,1.02159655109004e-05,132.485687149409,3.39680567704715e-05,3.39680567703925e-05,0.141535615171138,3.2871511084211e-05,153,3530,6830,8858,1469,1977.6
ENSG00000037280,356,4,1.03807018600142e-05,49.4715518047617,0.0050790158135115,0.0050790158135108,0.458632695046685,9.69698333329237e-05,28981,391,3483,2987,74,2354.3
ENSG00000038002,20,5,3.73476867963229e-06,0.0,0.00027952652936,0.00027952652936,0.342105263157895,2.07681295923646e-05,65,135400,307540,202900,277820,13685.0
ENSG00000038210,195,5,5.72345632659446e-06,0.0,0.0043801663891151,0.0043801663891147,0.578905630452022,5.79773428123798e-05,10950,4672,11123,16888,988,2002.5
ENSG00000038532,10,5,9.88899601967914e-06,0.0,1.0045546764514e-05,1.00455467644977e-05,0.177777777777778,1.52924628359287e-05,8,13858,35499,52587,7165,3809.6
ENSG00000039123,225,4,1.12559121678662e-05,1383.47582839435,0.0009460831951277,0.0009460831951274,0.163253968253968,0.0001360785652263,4114,35010,79284,153160,30222,5339.5
ENSG00000039523,6,5,1.12434591176583e-05,0.0,1.01619183946541e-05,1.01619183946439e-05,0.2,1.48911388688096e-05,3,5772,12214,15832,2453,1710.3
ENSG00000039537,67,5,1.04216821011781e-05,14411.4610078038,6.49445970328933e-05,6.49445970327797e-05,0.383989145183175,2.58188704263791e-05,849,22577,46125,53890,5329,6691.6
ENSG00000040341,53,5,9.45448563343635e-06,0.0,0.0003060186608541,0.000306018660854,0.184325108853411,3.95371997247e-05,254,24945,76813,145650,32199,11227.0
ENSG00000040731,107,4,1.04744397484039e-05,3072.25843464651,0.0001721487863783,0.0001721487863781,0.190971609945336,4.01041203009992e-05,1083,59,751,1599,4,271.5
ENSG00000041357,270,4,1.15841163230624e-05,12302.5511259821,0.0019768104266412,0.0019768104266407,0.206168250034421,0.0002116296103316,7487,306,6876,11032,380,1002.7
ENSG00000041802,43,5,9.29978219910092e-06,0.0,0.0001298271370784,0.0001298271370784,0.274640088593577,3.65149331967091e-05,248,693,4988,8290,238,1103.6
ENSG00000042317,5,5,2.77988817621802e-06,0.0,5.55363207202021e-05,5.55363207201901e-05,0.2,1.54740008466136e-05,2,1166,4662,5539,768,441.8
ENSG00000042832,69,5,1.07244471279395e-05,27831.7546439815,0.0001848677994315,0.0001848677994314,0.0946291560102302,2.88141316234594e-05,222,4671,14713,19962,627,2926.7
ENSG00000043143,51,5,3.18937453494951e-06,0.0,7.23524972713629e-05,7.2352497271278e-05,0.322352941176471,3.45975227137628e-05,411,2872,7233,10304,219,1464.3
ENSG00000043591,114,5,1.01136368233471e-05,1680.95462499993,0.0001208821412026,0.0001208821412024,0.138953578636858,4.25471677840815e-05,895,11,1067,2027,4,293.0
ENSG00000044574,880,4,1.18129164791366e-05,63372.417963394,0.005513988856916,0.0055139888569144,0.139678353500879,0.0005409583705529,54022,2095,15623,18965,1127,1331.5
ENSG00000047056,22,5,1.12413736508946e-05,0.0,7.51976667105598e-05,7.51976667105218e-05,0.277056277056277,2.048359794265e-05,64,4723,19401,16921,773,2482.3
ENSG00000047249,702,4,1.14444759803338e-05,8080.63620803234,0.063724821792056,0.0637248217920544,0.43149590938464,0.0003325200903862,106170,40775,22991,8560,1852,219.0
ENSG00000047315,1201,4,1.15584754833176e-05,10352.1324632681,0.0138413000694698,0.0138413000694676,0.161384956980294,0.0004966961633641,116294,11178,18109,21024,4155,875.6
ENSG00000047346,6,5,1.03790210922467e-05,0.0,2.26268054866636e-06,2.26268054865657e-06,0.2,1.35894872054929e-05,3,109290,205960,224100,48574,8991.4
ENSG00000047457,153,5,9.97412711426572e-06,0.0,0.0021093768092583,0.002109376809258,0.430340557275542,2.86630844510248e-05,5004,3899,6424,1395,125,416.3
ENSG00000047662,3,5,4.11046800555535e-06,0.0,2.2950378460826e-05,2.29503784608207e-05,0.0,1.2774581297428e-05,0,92297,273000,223330,70758,7523.1
ENSG00000047932,200,5,1.14771031791576e-05,14100.5804682094,0.0004811815147901,0.0004811815147898,0.0875879396984925,0.0001282909728871,1743,8921,19162,22504,3701,8980.7
ENSG00000047936,218,4,9.85853009316291e-06,0.0,0.0039062141435139,0.0039062141435135,0.405318564241322,5.1312574168699e-05,9587,48968,94075,147820,78615,17140.0
ENSG00000048028,64,5,9.74947742800984e-06,37599.0,8.16318470372578e-05,8.16318470371526e-05,0.168154761904762,4.27222168993643e-05,339,64696,78996,118120,30187,4009.8
ENSG00000048052,227,4,1.13374442906331e-05,1723.55524874264,0.0003216342148751,0.0003216342148747,0.299754395540135,7.0583279504951e-05,7689,12365,18128,19810,8402,1857.2
ENSG00000048140,40,5,3.75958506211585e-06,0.0,0.0001579396914403,0.0001579396914402,0.0423076923076923,3.38181410154406e-05,33,185450,136930,178480,195660,34590.0
ENSG00000048162,28,5,1.12621870942093e-05,2152.94305540797,8.01682696119375e-05,8.01682696118877e-05,0.264550264550265,2.25853631552091e-05,100,1867,2888,5075,1016,518.6
ENSG00000048405,21,5,1.12456338826451e-05,0.0,2.482511662847e-05,2.48251166284347e-05,0.204761904761905,2.061299511646e-05,43,258,1711,5239,18,722.4
ENSG00000048540,33,5,9.65253760387338e-06,0.0,1.31452013202497e-05,1.31452013201954e-05,0.0681818181818182,2.40152390477306e-05,36,422,1115,1648,7,269.1
ENSG00000048649,85,5,1.01615586205074e-05,0.0,0.0001204698933692,0.000120469893369,0.411484593837535,4.68312110117965e-05,1469,50,1090,1253,5,151.0
ENSG00000049130,49,5,4.15864913768322e-06,0.0,5.9827746014144e-05,5.9827746014063e-05,0.177721088435374,3.21412791788792e-05,209,37313,75567,72929,5787,6885.8
ENSG00000049245,108,5,1.13055029535627e-05,922.019677854135,0.0006584815888418,0.0006584815888416,0.135340948425061,0.0001013380818354,782,13719,29525,31875,2590,4229.7
ENSG00000050405,361,4,1.15124875952946e-05,6290.24731326264,0.0011215719729609,0.0011215719729602,0.178562634656817,0.0001756714137892,11603,22977,49940,31769,5363,7930.5
ENSG00000050426,35,5,1.02536128604914e-05,0.0,0.0004833683472835,0.0004833683472835,0.215126050420168,4.8328747434916e-05,128,130160,675770,1045200,123850,9007.4
ENSG00000050748,673,4,1.11582485120476e-05,10040.427256942,0.0075780497155048,0.0075780497155036,0.298689237953725,0.0002380562636496,67542,49,1369,2848,12,286.3
ENSG00000051009,9,5,4.29806385117668e-06,0.0,1.72929628159578e-06,1.72929628158092e-06,0.25,1.59036813928175e-05,9,79926,128380,19628,27138,140.8
ENSG00000051108,292,4,1.04329137563184e-05,6734.54701949751,0.0008409807601524,0.0008409807601519,0.175351880619498,0.0002618264175532,7450,3340,4453,5903,85,426.0
ENSG00000051620,13,5,2.86495764303393e-06,0.0,8.16659727012088e-05,8.16659727011846e-05,0.192307692307692,2.19742713887199e-05,15,864,4056,4261,107,677.8
ENSG00000052749,156,5,1.06441634858358e-05,1073.0748309866,0.0003275543420394,0.0003275543420391,0.288006617038875,5.82635171593914e-05,3482,81229,162930,144010,70944,8887.7
ENSG00000052802,992,4,9.87973399804183e-06,6.13526262123806,0.0434677802659129,0.0434677802659111,0.325139969402038,0.00025569594572,159818,368,2111,3895,44,495.9
ENSG00000053372,151,4,1.13018230970838e-05,677.974458573134,0.0003534455057116,0.0003534455057114,0.271611479028698,7.55613889596087e-05,3076,79992,94820,184870,39443,7822.1
ENSG00000053702,5,5,3.27817906331919e-06,0.0,7.73316846287425e-07,7.73316846279229e-07,0.0,1.35591683549325e-05,0,3328,3220,4588,163,274.5
ENSG00000053900,46,5,9.76402308996177e-06,0.0,6.32761666022684e-05,6.32761666021911e-05,0.309178743961353,3.29177288865218e-05,320,0,447,637,6,72.2
ENSG00000054116,56,4,1.02826917619187e-05,4981.14159674718,0.000644322409941,0.0006443224099409,0.192857142857143,6.87851774183097e-05,297,114,3799,10264,30,602.9
ENSG00000054148,373,4,1.05792230407015e-05,2647.68444623587,0.0265260749238504,0.0265260749238495,0.498183862319467,0.000114222653106,34563,131400,217380,180840,204010,16743.0
ENSG00000054277,27,5,5.54483554017822e-06,0.0,3.7455045016191e-06,3.74550450157571e-06,0.404558404558405,2.40085608415786e-05,142,1391,5032,7136,557,496.4
